bootstrap_unit,ci95_high,ci95_low,comparison,density,half_width,metric,n_bootstrap,n_pairs,paired_mean_difference
shared evaluation seed,0.02502607584957766,0.022260077613060012,CRDF - ALF,0.007561436672967864,23.0,radius_temporal_variation,2000,50,0.02359786743863119
shared evaluation seed,0.3237758139544651,0.27601661963853763,CRDF - ALF,0.007561436672967864,23.0,radius_command_temporal_variation,2000,50,0.30027425520858403
shared evaluation seed,0.0,0.0,CRDF - ALF,0.007561436672967864,23.0,radius_min_saturation_fraction,2000,50,0.0
shared evaluation seed,-0.7034258395522389,-0.761857276119403,CRDF - ALF,0.007561436672967864,23.0,radius_max_saturation_fraction,2000,50,-0.7323942786069653
shared evaluation seed,-1.2820752487562188,-1.3636208022388059,CRDF - ALF,0.007561436672967864,23.0,mean_degree_error,2000,50,-1.322058457711443
shared evaluation seed,-12.601101212686567,-13.417792133084578,CRDF - ALF,0.007561436672967864,23.0,mean_degree_error_sq,2000,50,-13.00311567164179
shared evaluation seed,0.26793203125,0.22842953124999998,CRDF - ALF,0.007561436672967864,23.0,radius_oscillation_frequency,2000,50,0.24758125
shared evaluation seed,0.01125,-0.01125,CRMF - ALF,0.007561436672967864,23.0,final_fragmentation,2000,50,0.0
shared evaluation seed,0.006125932835820894,-0.004366293532338309,CRMF - ALF,0.007561436672967864,23.0,mean_fragmentation,2000,50,0.0009452736318407959
shared evaluation seed,0.01125,-0.01125,CRMF - ALF,0.007561436672967864,23.0,final_largest_scc_fraction,2000,50,0.0
shared evaluation seed,0.010833333333333332,-0.00517630597014925,CRMF - ALF,0.007561436672967864,23.0,mean_largest_scc_fraction,2000,50,0.0016106965174129374
shared evaluation seed,0.0419547574626866,0.010957711442786086,CRMF - ALF,0.007561436672967864,23.0,mean_degree,2000,50,0.024819651741293542
shared evaluation seed,0.06644741498249547,0.02347338624494508,CRMF - ALF,0.007561436672967864,23.0,mean_radius,2000,50,0.04259950816200306
shared evaluation seed,3.0001192846815874,1.0958464592811001,CRMF - ALF,0.007561436672967864,23.0,mean_interaction_area,2000,50,1.972587917823481
shared evaluation seed,0.0,-9.999999999999999e-05,CRMF - ALF,0.007561436672967864,23.0,neighbor_loss_rate,2000,50,-3.75e-05
shared evaluation seed,0.0024886723125793955,-0.013712484030889578,CRMF - ALF,0.007561436672967864,23.0,polar_order,2000,50,-0.004218742363052065
shared evaluation seed,0.00010402061862166957,-0.00034077138591471324,CRMF - ALF,0.007561436672967864,23.0,velocity_dispersion,2000,50,-0.00011281810151585425
shared evaluation seed,0.0003310609814213345,-0.0010604156380052074,CRMF - ALF,0.007561436672967864,23.0,control_energy,2000,50,-0.0002332215264392665
shared evaluation seed,0.0002062978602485197,3.459512220679992e-05,CRMF - ALF,0.007561436672967864,23.0,radius_temporal_variation,2000,50,0.00011788688237985369
shared evaluation seed,0.0002268182881426794,1.2356395958463907e-06,CRMF - ALF,0.007561436672967864,23.0,radius_command_temporal_variation,2000,50,0.00010943631080597033
shared evaluation seed,0.0,0.0,CRMF - ALF,0.007561436672967864,23.0,radius_min_saturation_fraction,2000,50,0.0
shared evaluation seed,0.015217817164179106,0.0023072139303482574,CRMF - ALF,0.007561436672967864,23.0,radius_max_saturation_fraction,2000,50,0.008258706467661692
shared evaluation seed,-1.8279659514925373,-1.9971595149253731,CRMF - ALF,0.007561436672967864,23.0,mean_degree_error,2000,50,-1.9103047263681592
shared evaluation seed,-16.338412468905474,-17.462020677860696,CRMF - ALF,0.007561436672967864,23.0,mean_degree_error_sq,2000,50,-16.90467039800995
shared evaluation seed,0.0,-5.625e-05,CRMF - ALF,0.007561436672967864,23.0,radius_oscillation_frequency,2000,50,-1.875e-05
shared evaluation seed,0.10875,0.00375,CRDF - ALF,0.0044444444444444444,30.0,final_fragmentation,2000,50,0.05875
shared evaluation seed,0.03797823383084573,-0.009216728855721397,CRDF - ALF,0.0044444444444444444,30.0,mean_fragmentation,2000,50,0.014533582089552237
shared evaluation seed,-0.12125,-0.2275,CRDF - ALF,0.0044444444444444444,30.0,final_largest_scc_fraction,2000,50,-0.17375
shared evaluation seed,-0.06534514925373136,-0.1131240671641791,CRDF - ALF,0.0044444444444444444,30.0,mean_largest_scc_fraction,2000,50,-0.08855721393034827
shared evaluation seed,-0.12520413557213925,-0.1859090485074627,CRDF - ALF,0.0044444444444444444,30.0,mean_degree,2000,50,-0.15522388059701492
shared evaluation seed,-0.4149854943135547,-0.4865971341452721,CRDF - ALF,0.0044444444444444444,30.0,mean_radius,2000,50,-0.4495599774396766
shared evaluation seed,-19.597479668812298,-22.750665025114703,CRDF - ALF,0.0044444444444444444,30.0,mean_interaction_area,2000,50,-21.13806860788511
shared evaluation seed,0.0008312500000000001,0.00045625,CRDF - ALF,0.0044444444444444444,30.0,neighbor_loss_rate,2000,50,0.0006375
shared evaluation seed,0.025541140938210572,-0.028590739723208136,CRDF - ALF,0.0044444444444444444,30.0,polar_order,2000,50,-0.0002524367722215726
shared evaluation seed,0.017105614573874724,0.00040254334964096516,CRDF - ALF,0.0044444444444444444,30.0,velocity_dispersion,2000,50,0.007166651735660413
shared evaluation seed,0.03142609392771267,-0.001144734087368535,CRDF - ALF,0.0044444444444444444,30.0,control_energy,2000,50,0.014755033266320456
shared evaluation seed,0.020357925761506353,0.017839869025496686,CRDF - ALF,0.0044444444444444444,30.0,radius_temporal_variation,2000,50,0.019049300569239785
shared evaluation seed,0.2726594094604395,0.2322760923128242,CRDF - ALF,0.0044444444444444444,30.0,radius_command_temporal_variation,2000,50,0.2518068428673519
shared evaluation seed,0.0,0.0,CRDF - ALF,0.0044444444444444444,30.0,radius_min_saturation_fraction,2000,50,0.0
shared evaluation seed,-0.5392621268656718,-0.590391946517413,CRDF - ALF,0.0044444444444444444,30.0,radius_max_saturation_fraction,2000,50,-0.5654353233830846
shared evaluation seed,-1.1114076492537315,-1.203570895522388,CRDF - ALF,0.0044444444444444444,30.0,mean_degree_error,2000,50,-1.1561504975124377
shared evaluation seed,-11.315545553482588,-12.232455690298508,CRDF - ALF,0.0044444444444444444,30.0,mean_degree_error_sq,2000,50,-11.775603233830845
shared evaluation seed,0.23283781250000002,0.19544140625,CRDF - ALF,0.0044444444444444444,30.0,radius_oscillation_frequency,2000,50,0.21445625
shared evaluation seed,0.0075,0.0,CRMF - ALF,0.0044444444444444444,30.0,final_fragmentation,2000,50,0.0025
shared evaluation seed,0.0005721393034825884,-0.0017412935323383094,CRMF - ALF,0.0044444444444444444,30.0,mean_fragmentation,2000,50,-0.0003109452736318408
shared evaluation seed,0.0,-0.0075,CRMF - ALF,0.0044444444444444444,30.0,final_largest_scc_fraction,2000,50,-0.0025
shared evaluation seed,0.00204601990049751,-0.0001990049751243772,CRMF - ALF,0.0044444444444444444,30.0,mean_largest_scc_fraction,2000,50,0.0006778606965174127
shared evaluation seed,0.012520833333333327,0.0004634639303482628,CRMF - ALF,0.0044444444444444444,30.0,mean_degree,2000,50,0.005398009950248763
shared evaluation seed,0.03909823895391145,0.00835608245564439,CRMF - ALF,0.0044444444444444444,30.0,mean_radius,2000,50,0.022246190576718304
shared evaluation seed,1.7991652149164379,0.4005466163019031,CRMF - ALF,0.0044444444444444444,30.0,mean_interaction_area,2000,50,1.0320631774372067
shared evaluation seed,0.0,0.0,CRMF - ALF,0.0044444444444444444,30.0,neighbor_loss_rate,2000,50,0.0
shared evaluation seed,0.0015991598107567171,-0.009399978790105628,CRMF - ALF,0.0044444444444444444,30.0,polar_order,2000,50,-0.0025720852141689985
shared evaluation seed,6.238509920368229e-05,-0.0012416991928771777,CRMF - ALF,0.0044444444444444444,30.0,velocity_dispersion,2000,50,-0.0004080814155417453
shared evaluation seed,0.0004931404111314177,-0.0024755133185952556,CRMF - ALF,0.0044444444444444444,30.0,control_energy,2000,50,-0.0006617086080217521
shared evaluation seed,0.00010048094775831236,-4.5212337433302505e-05,CRMF - ALF,0.0044444444444444444,30.0,radius_temporal_variation,2000,50,2.5547744760323157e-05
shared evaluation seed,0.00010048094716167105,-3.726643304421771e-05,CRMF - ALF,0.0044444444444444444,30.0,radius_command_temporal_variation,2000,50,2.55477179239958e-05
shared evaluation seed,0.0,0.0,CRMF - ALF,0.0044444444444444444,30.0,radius_min_saturation_fraction,2000,50,0.0
shared evaluation seed,0.014253731343283583,0.000733830845771144,CRMF - ALF,0.0044444444444444444,30.0,radius_max_saturation_fraction,2000,50,0.006616915422885572
shared evaluation seed,-1.460222947761194,-1.571144589552239,CRMF - ALF,0.0044444444444444444,30.0,mean_degree_error,2000,50,-1.5133084577114428
shared evaluation seed,-13.997242381840797,-14.97327876243781,CRMF - ALF,0.0044444444444444444,30.0,mean_degree_error_sq,2000,50,-14.464502487562191
shared evaluation seed,0.0,0.0,CRMF - ALF,0.0044444444444444444,30.0,radius_oscillation_frequency,2000,50,0.0
